CUM;ATC INVIMA;DESCRIPCIÓN ATC;FORMA FARMACÉUTICA;PRODUCTO;CANTIDAD PRINCIPIO ACTIVO;CANTIDAD PRINCIPIO ACTIVO SEGUNDARIO;UNIDAD BASE;VOLUMEN;UNIDAD VOLUMEN;PESO;UNIDAD PESO;CONCENTRACIÓN;UNIDAD CONCENTRACIÓN;CANTIDAD PRINCIPIO ACTIVO POR PRESENTACIÓN COMERCIAL;TITULAR;ESTADO CUM - Marzo 2014;UNIDADES POR PRESENTACIÓN COMERCIAL;UNIDAD DE DISPENSACIÓN DE LA PRESENTACION COMERCIAL;PRESENTACIÓN COMERCIAL;ID MERCADO RELEVANTE;MERCADO RELEVANTE;CIRCULAR - CNPMDM;FECHA DE ENTRADA EN VIGENCIA;MARGEN DE IPS -CIRCULAR 01 2014;ALEMANIA;ARGENTINA;AUSTRALIA;BRASIL;CANADA;CHILE;COLOMBIA;ECUADOR;EE.UU.;ESPAÑA;FRANCIA;MEXICO;NORUEGA;PANAMA;PERU;PORTUGAL;REINO UNIDO;URUGUAY
19983583-2;L04AD02;TACROLIMUS;TABLETA / CAPSULA DE LIBERACION PROLONGADA;PROGRAF;1;;mg;;;;;;;100;JANSSEN;VIGENTE;100;CAPSULAS;100 CAPSULAS;46;TACROLIMUS (L04AD02) - CAPSULAS DE LIBERACIÓN MODIFICADA;Circular 04 de 2013;14-sep-13;33102.37;;;652509.67;426751.45;488270.86;1000061.84;472891.01;;507861.67;;;;492325.99;;;327656.67;513989.65;
19983585-1;L04AD02;TACROLIMUS;TABLETA / CAPSULA DE LIBERACION PROLONGADA;PROGRAF;5;;mg;;;;;;;250;JANSSEN;VIGENTE;50;CAPSULAS;50 CAPSULAS;46;TACROLIMUS (L04AD02) - CAPSULAS DE LIBERACIÓN MODIFICADA;Circular 04 de 2013;14-sep-13;41377.96;;;1631274.17;1066878.62;1220677.15;2500154.6;1182227.52;;1269654.19;;;;1230814.97;;;819141.69;1284974.13;
19983585-2;L04AD02;TACROLIMUS;TABLETA / CAPSULA DE LIBERACION PROLONGADA;PROGRAF;5;;mg;;;;;;;500;JANSSEN;VIGENTE;100;CAPSULAS;100 CAPSULAS;46;TACROLIMUS (L04AD02) - CAPSULAS DE LIBERACIÓN MODIFICADA;Circular 04 de 2013;14-sep-13;82755.93;;;3262548.34;2133757.23;2441354.3;5000309.2;2364455.04;;2539308.37;;;;2461629.94;;;1638283.37;2569948.26;
20035350-1;L04AD02;TACROLIMUS;TABLETA / CAPSULA DE LIBERACION PROLONGADA;PROGRAF XL;3;;mg;;;;;;;90;JANSSEN;VIGENTE;30;CAPSULAS;30 CAPSULAS;46;TACROLIMUS (L04AD02) - CAPSULAS DE LIBERACIÓN MODIFICADA;Circular 04 de 2013;14-sep-13;29792.13;;;587258.7;384076.3;439443.77;900055.66;425601.91;;457075.51;;;;443093.39;;;294891.01;462590.69;
20035350-2;L04AD02;TACROLIMUS;TABLETA / CAPSULA DE LIBERACION PROLONGADA;PROGRAF XL;3;;mg;;;;;;;150;JANSSEN;VIGENTE;50;CAPSULAS;50 CAPSULAS;46;TACROLIMUS (L04AD02) - CAPSULAS DE LIBERACIÓN MODIFICADA;Circular 04 de 2013;14-sep-13;49653.56;;;978764.5;640127.17;732406.29;1500092.76;709336.51;;761792.51;;;;738488.98;;;491485.01;770984.48;
19905280-1;L04AB02;INFLIXIMAB;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;REMICADE;100;;mg;;;;;;;100;JANSSEN;VIGENTE;1;VIAL;1 VIAL;26;INFLIXIMAB (L04AB02) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 04 de 2013;14-sep-13;37378.06;;;1496916.36;947500.85;1684928.82;1759246.38;1067944.59;;1112884.15;1257339.55;;943592.07;1267475.23;;1620847.44;1023005.02;1339296.68;
19954847-2;N06DA04;GALANTAMINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;REMINYL;16;;mg;;;;;;;112;JANSSEN;VIGENTE;7;CAPSULAS;7 CAPSULAS;37;GALANTAMINA (N06DA04) - CAPSULAS DE LIBERACIÓN MODIFICADA;Circular 04 de 2013;14-sep-13;2823.32;;;64765.34;63921.03;96852.93;;40333.19;;73557.32;18530.11;33928.96;;59189.46;;147938.54;35606.24;54514.05;
19954847-3;N06DA04;GALANTAMINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;REMINYL;16;;mg;;;;;;;224;JANSSEN;VIGENTE;14;CAPSULAS;14 CAPSULAS;37;GALANTAMINA (N06DA04) - CAPSULAS DE LIBERACIÓN MODIFICADA;Circular 04 de 2013;14-sep-13;5646.65;;;129530.69;127842.06;193705.87;;80666.39;;147114.64;37060.23;67857.92;;118378.91;;295877.08;71212.48;109028.11;
19954847-4;N06DA04;GALANTAMINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;REMINYL;16;;mg;;;;;;;448;JANSSEN;VIGENTE;28;CAPSULAS;28 CAPSULAS;37;GALANTAMINA (N06DA04) - CAPSULAS DE LIBERACIÓN MODIFICADA;Circular 04 de 2013;14-sep-13;11293.29;;;259061.38;255684.11;387411.74;;161332.77;;294229.28;74120.46;135715.84;;236757.83;;591754.16;142424.96;218056.22;
19954848-2;N06DA04;GALANTAMINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;REMINYL;8;;mg;;;;;;;56;JANSSEN;VIGENTE;7;CAPSULAS;7 CAPSULAS;37;GALANTAMINA (N06DA04) - CAPSULAS DE LIBERACIÓN MODIFICADA;Circular 04 de 2013;14-sep-13;1411.66;;;32382.67;31960.51;48426.47;;20166.6;;36778.66;9265.06;16964.48;;29594.73;;73969.27;17803.12;27257.03;
19954848-3;N06DA04;GALANTAMINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;REMINYL;8;;mg;;;;;;;112;JANSSEN;VIGENTE;14;CAPSULAS;14 CAPSULAS;37;GALANTAMINA (N06DA04) - CAPSULAS DE LIBERACIÓN MODIFICADA;Circular 04 de 2013;14-sep-13;2823.32;;;64765.34;63921.03;96852.93;;40333.19;;73557.32;18530.11;33928.96;;59189.46;;147938.54;35606.24;54514.05;
19954848-4;N06DA04;GALANTAMINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;REMINYL;8;;mg;;;;;;;224;JANSSEN;VIGENTE;28;CAPSULAS;28 CAPSULAS;37;GALANTAMINA (N06DA04) - CAPSULAS DE LIBERACIÓN MODIFICADA;Circular 04 de 2013;14-sep-13;5646.65;;;129530.69;127842.06;193705.87;;80666.39;;147114.64;37060.23;67857.92;;118378.91;;295877.08;71212.48;109028.11;
19999700-1;L04AX04;LENALIDOMIDA;TABLETA / CAPSULA;REVLIMID;10;;mg;;;;;;;210;CELGENE;VIGENTE;21;CAPSULAS;21 CAPSULAS;32b;LENALIDOMIDA (L04AX04) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;385912.01;;;10581501.94;644044.73;13588771.65;;11026057.56;;12715877.8;12193772.86;;;11174242.77;;12212521.83;;12064585.73;
19999701-1;L04AX04;LENALIDOMIDA;TABLETA / CAPSULA;REVLIMID;5;;mg;;;;;;;105;CELGENE;VIGENTE;21;CAPSULAS;21 CAPSULAS;32a;LENALIDOMIDA (L04AX04) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;365477.53;;;10116719.44;14546425.6;12798289.09;;10442215.18;;12500974.3;11547034.08;;;10550713.77;;6106260.92;;11394330.97;
19999772-1;L04AX04;LENALIDOMIDA;TABLETA / CAPSULA;REVLIMID;25;;mg;;;;;;;525;CELGENE;VIGENTE;21;CAPSULAS;21 CAPSULAS;32c;LENALIDOMIDA (L04AX04) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;447492.38;;;12972312,00;14026930.49;15960219.33;;12785496.47;;12893078.93;13998038.12;;;12385989.43;;12462749.09;;13941299.07;
19999773-1;L04AX04;LENALIDOMIDA;TABLETA / CAPSULA;REVLIMID;15;;mg;;;;;;;315;CELGENE;VIGENTE;21;CAPSULAS;21 CAPSULAS;32d;LENALIDOMIDA (L04AX04) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;440323.87;;;12319282.86;43639276.79;14303970.15;;12580681.98;;12767530.04;12828858.7;;;11638511.77;;18318782.75;;12667815.02;
51881-1;N03AG04;VIGABATRINA;TABLETA / CAPSULA;SABRIL;500;;MG;;;;;;;30000;SANOFI AVENTIS;VIGENTE;60;TABLETAS;60 TABLETAS;34;VIGABATRINA (N03AG04) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;4963.18;;;95479.05;85533.17;97976.82;342214.33;70902.63;;3903164.62;52715.11;89319.87;73598.5;101448.99;;;68206.76;59059.02;
51881-2;N03AG04;VIGABATRINA;TABLETA / CAPSULA;SABRIL;500;;MG;;;;;;;10000;SANOFI AVENTIS;VIGENTE;20;TABLETAS;20 TABLETAS;34;VIGABATRINA (N03AG04) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;1654.39;;;31826.35;28511.06;32658.94;114071.44;23634.21;;1301054.87;17571.7;29773.29;24532.83;33816.33;;;22735.59;19686.34;
51881-4;N03AG04;VIGABATRINA;TABLETA / CAPSULA;SABRIL;500;;MG;;;;;;;45000;SANOFI AVENTIS;VIGENTE;90;TABLETAS;90 TABLETAS;34;VIGABATRINA (N03AG04) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;7444.78;;;143218.57;128299.75;146965.23;513321.5;106353.94;;5854746.93;79072.67;133979.81;110397.75;152173.49;;;102310.14;88588.53;
19935648-1;H01CB03;LANREOTIDO;SOLUCION / SUSPENSION INYECTABLE;SOMATULINE AUTOGEL;90;;mg;0.3;ml;;;300;mg/ml;90;IPSEN;VIGENTE;1;JERINGA PRELLENADA;1 JERINGA PRELLENADA x 0.3 ml;39;LANREOTIDO (H01CB03) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;75716.06;;;3528114.97;1417204.16;2771223.93;;2163316.03;;3328784,00;2163316.03;2861239.56;;2363564.66;;;1801525.43;3092746.98;
19935650-1;H01CB03;LANREOTIDO;SOLUCION / SUSPENSION INYECTABLE;SOMATULINE AUTOGEL;60;;mg;0.3;ml;;;200;mg/ml;60;IPSEN;VIGENTE;1;JERINGA PRELLENADA;1 JERINGA PRELLENADA x 0.3 ml;39;LANREOTIDO (H01CB03) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;50477.37;;;2352076.64;944802.77;1847482.62;;1442210.69;;2219189.33;1442210.69;1907493.04;;1575709.77;;;1201016.95;2061831.32;
19995723-1;H01CB03;LANREOTIDO;SOLUCION / SUSPENSION INYECTABLE;SOMATULINE AUTOGEL;120;;mg;0.5;ml;;;240;mg/ml;120;IPSEN;VIGENTE;1;JERINGA PRELLENADA;1 JERINGA PRELLENADA x 0.5 ml;39;LANREOTIDO (H01CB03) - SOLUCION/SUSPENSIÓN INYECTABLE;Circular 04 de 2013;14-sep-13;100954.75;;;4704153.29;1889605.55;3694965.24;;2884421.38;;4438378.67;2884421.38;3814986.08;;3151419.54;;;2402033.9;4123662.64;
230435-1;J06BB16;PALIVIZUMAB;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;SYNAGIS;100;;mg;;;;;;;100;ABBOTT  / ABBVIE;VIGENTE;1;VIAL;1 VIAL;13;PALIVIZUMAB (J06BB16) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 04 de 2013;14-sep-13;79141.07;;;;3050636.07;;;2261173.46;;4125375.2;2261173.46;;;2454082.39;;;;1903310.75;
19909460-1;J06BB16;PALIVIZUMAB;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;SYNAGIS PALIVIZUMAB;50;;mg;;;;;;;50;ABBOTT  / ABBVIE;VIGENTE;1;VIAL;1 VIAL;13;PALIVIZUMAB (J06BB16) - POLVO LIOFILIZADO PARA RECONSTITUIR A SOLUCION INYECTABLE;Circular 04 de 2013;14-sep-13;39570.54;;;;1525318.03;;;1130586.73;;2062687.6;1130586.73;;;1227041.2;;;;951655.37;
20024899-1;L04AD02;TACROLIMUS;TABLETA / CAPSULA;TACROLIMUS;1;;mg;;;;;;;25;SANDOZ;VIGENTE;25;CAPSULAS;25 CAPSULAS;55;TACROLIMUS (L04AD02) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;6433.55;;;163076.7;106689.21;113015.7;236412.92;91907.83;;126967.21;49153.08;116886.82;;86980.7;;;78563.01;111405.92;
20024899-2;L04AD02;TACROLIMUS;TABLETA / CAPSULA;TACROLIMUS;1;;mg;;;;;;;50;SANDOZ;VIGENTE;50;CAPSULAS;50 CAPSULAS;55;TACROLIMUS (L04AD02) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;12867.1;;;326153.41;213378.41;226031.41;472825.85;183815.65;;253934.43;98306.15;233773.64;;173961.4;;;157126.02;222811.83;
20024899-3;L04AD02;TACROLIMUS;TABLETA / CAPSULA;TACROLIMUS;1;;mg;;;;;;;100;SANDOZ;VIGENTE;100;CAPSULAS;100 CAPSULAS;55;TACROLIMUS (L04AD02) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;25734.19;;;652306.82;426756.83;452062.82;945651.7;367631.31;;507868.86;196612.31;467547.28;;347922.8;;;314252.04;445623.67;
20024899-4;L04AD02;TACROLIMUS;TABLETA / CAPSULA;TACROLIMUS;1;;mg;;;;;;;200;SANDOZ;VIGENTE;200;CAPSULAS;200 CAPSULAS;55;TACROLIMUS (L04AD02) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;51468.38;;;1304613.64;853513.66;904125.63;1891303.4;735262.61;;1015737.71;393224.61;935094.55;;695845.6;;;628504.07;891247.33;
20024901-1;L04AD02;TACROLIMUS;TABLETA / CAPSULA;TACROLIMUS;5;;mg;;;;;;;125;SANDOZ;VIGENTE;25;CAPSULAS;25 CAPSULAS;55;TACROLIMUS (L04AD02) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;32167.74;;;815383.52;533446.04;565078.52;1182064.62;459539.13;;634836.07;245765.38;584434.09;;434903.5;;;392815.05;557029.58;
20024901-2;L04AD02;TACROLIMUS;TABLETA / CAPSULA;TACROLIMUS;5;;mg;;;;;;;250;SANDOZ;VIGENTE;50;CAPSULAS;50 CAPSULAS;55;TACROLIMUS (L04AD02) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;64335.48;;;1630767.05;1066892.07;1130157.04;2364129.24;919078.26;;1269672.14;491530.76;1168868.19;;869806.99;;;785630.09;1114059.17;
20024901-3;L04AD02;TACROLIMUS;TABLETA / CAPSULA;TACROLIMUS;5;;mg;;;;;;;500;SANDOZ;VIGENTE;100;CAPSULAS;100 CAPSULAS;55;TACROLIMUS (L04AD02) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;64335.48;;;3261534.1;2133784.14;2260314.08;4728258.49;1838156.53;;2539344.28;983061.53;2337736.38;;1739613.99;;;1571260.19;2228118.33;
20024901-4;L04AD02;TACROLIMUS;TABLETA / CAPSULA;TACROLIMUS;5;;mg;;;;;;;1000;SANDOZ;VIGENTE;200;CAPSULAS;200 CAPSULAS;55;TACROLIMUS (L04AD02) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;128670.96;;;6523068.19;4267568.29;4520628.16;9456516.98;3676313.05;;5078688.56;1966123.05;4675472.75;;3479227.98;;;3142520.37;4456236.67;
19907388-1;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;100;;mg;;;;;;;500;MERCK SHARP DOME;VIGENTE;5;CAPSULAS;5 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;64092.04;1616378.3;;1434681.21;1389630.57;1398154.44;1447249.57;915600.54;;1804068.32;524961.05;;791348.7;445385.01;;1357661.01;;1039852.39;
19907388-2;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;100;;mg;;;;;;;2000;MERCK SHARP DOME;VIGENTE;20;CAPSULAS;20 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;128184.08;6465513.19;;5738724.85;5558522.27;5592617.77;5788998.28;3662402.18;;7216273.29;2099844.19;;3165394.8;1781540.04;;5430644.06;;4159409.56;
19907388-3;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;100;;mg;;;;;;;500;MERCK SHARP DOME;VIGENTE;5;CAPSULAS;5 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;64092.04;1616378.3;;1434681.21;1389630.57;1398154.44;1447249.57;915600.54;;1804068.32;524961.05;;791348.7;445385.01;;1357661.01;;1039852.39;
19907388-4;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;100;;mg;;;;;;;2000;MERCK SHARP DOME;VIGENTE;20;CAPSULAS;20 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;128184.08;6465513.19;;5738724.85;5558522.27;5592617.77;5788998.28;3662402.18;;7216273.29;2099844.19;;3165394.8;1781540.04;;5430644.06;;4159409.56;
20001037-1;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;180;;mg;;;;;;;900;MERCK SHARP DOME;VIGENTE;5;CAPSULAS;5 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;57682.83;2909480.94;;2582426.18;2501335.02;2516678,00;2605049.23;1648080.98;;3247322.98;944929.89;;1424427.66;801693.02;;2443789.83;;1871734.3;
20001037-2;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;180;;mg;;;;;;;3600;MERCK SHARP DOME;VIGENTE;20;CAPSULAS;20 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;230731.34;11637923.75;;10329704.73;10005340.08;10066711.99;10420196.91;6592323.92;;12989291.92;3779719.55;;5697710.64;3206772.07;;9775159.31;;7486937.2;
20001037-3;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;180;;mg;;;;;;;900;MERCK SHARP DOME;VIGENTE;5;CAPSULAS;5 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;57682.83;2909480.94;;2582426.18;2501335.02;2516678,00;2605049.23;1648080.98;;3247322.98;944929.89;;1424427.66;801693.02;;2443789.83;;1871734.3;
20001037-4;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;180;;mg;;;;;;;3600;MERCK SHARP DOME;VIGENTE;20;CAPSULAS;20 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;230731.34;11637923.75;;10329704.73;10005340.08;10066711.99;10420196.91;6592323.92;;12989291.92;3779719.55;;5697710.64;3206772.07;;9775159.31;;7486937.2;
20001038-1;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;140;;mg;;;;;;;700;MERCK SHARP DOME;VIGENTE;5;CAPSULAS;5 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;44864.43;2262929.62;;2008553.7;1945482.79;1957416.22;2026149.4;1281840.76;;2525695.65;734945.47;;1107888.18;623539.01;;1900725.42;;1455793.35;
20001038-2;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;140;;mg;;;;;;;2800;MERCK SHARP DOME;VIGENTE;20;CAPSULAS;20 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;179457.71;9051718.47;;8034214.79;7781931.17;7829664.88;8104597.6;5127363.05;;10102782.6;2939781.87;;4431552.72;2494156.06;;7602901.68;;5823173.38;
20001038-3;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;140;;mg;;;;;;;700;MERCK SHARP DOME;VIGENTE;5;CAPSULAS;5 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;44864.43;2262929.62;;2008553.7;1945482.79;1957416.22;2026149.4;1281840.76;;2525695.65;734945.47;;1107888.18;623539.01;;1900725.42;;1455793.35;
20001038-4;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;140;;mg;;;;;;;2800;MERCK SHARP DOME;VIGENTE;20;CAPSULAS;20 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;179457.71;9051718.47;;8034214.79;7781931.17;7829664.88;8104597.6;5127363.05;;10102782.6;2939781.87;;4431552.72;2494156.06;;7602901.68;;5823173.38;
19907387-1;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;5;;mg;;;;;;;25;MERCK SHARP DOME;VIGENTE;5;CAPSULAS;5 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;3204.6;80818.91;;71734.06;69481.53;69907.72;72362.48;45780.03;;90203.42;26248.05;;39567.43;22269.25;;67883.05;;51992.62;
19907387-2;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;5;;mg;;;;;;;100;MERCK SHARP DOME;VIGENTE;20;CAPSULAS;20 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;12818.41;323275.66;;286936.24;277926.11;279630.89;289449.91;183120.11;;360813.66;104992.21;;158269.74;89077,00;;271532.2;;207970.48;
19907387-3;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;5;;mg;;;;;;;25;MERCK SHARP DOME;VIGENTE;5;CAPSULAS;5 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;3204.6;80818.91;;71734.06;69481.53;69907.72;72362.48;45780.03;;90203.42;26248.05;;39567.43;22269.25;;67883.05;;51992.62;
19907387-4;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;5;;mg;;;;;;;100;MERCK SHARP DOME;VIGENTE;20;CAPSULAS;20 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;12818.41;323275.66;;286936.24;277926.11;279630.89;289449.91;183120.11;;360813.66;104992.21;;158269.74;89077,00;;271532.2;;207970.48;
19907389-1;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;250;;mg;;;;;;;1250;MERCK SHARP DOME;VIGENTE;5;CAPSULAS;5 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;80115.05;4040945.75;;3586703.03;3474076.42;3495386.11;3618123.93;2289001.36;;4510170.8;1312402.62;;1978371.75;1113462.53;;3394152.54;;2599630.97;
19907389-2;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;250;;mg;;;;;;;5000;MERCK SHARP DOME;VIGENTE;20;CAPSULAS;20 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;320460.19;16163782.98;;14346812.12;13896305.67;13981544.43;14472495.71;9156005.45;;18040683.22;5249610.48;;7913487,00;4453850.1;;13576610.15;;10398523.89;
19907389-3;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;250;;mg;;;;;;;1250;MERCK SHARP DOME;VIGENTE;5;CAPSULAS;5 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;80115.05;4040945.75;;3586703.03;3474076.42;3495386.11;3618123.93;2289001.36;;4510170.8;1312402.62;;1978371.75;1113462.53;;3394152.54;;2599630.97;
19907389-4;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;250;;mg;;;;;;;5000;MERCK SHARP DOME;VIGENTE;20;CAPSULAS;20 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;320460.19;16163782.98;;14346812.12;13896305.67;13981544.43;14472495.71;9156005.45;;18040683.22;5249610.48;;7913487,00;4453850.1;;13576610.15;;10398523.89;
19907390-1;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;20;;mg;;;;;;;100;MERCK SHARP DOME;VIGENTE;5;CAPSULAS;5 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;12818.41;323275.66;;286936.24;277926.11;279630.89;289449.91;183120.11;;360813.66;104992.21;;158269.74;89077,00;;271532.2;;207970.48;
19907390-2;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;20;;mg;;;;;;;400;MERCK SHARP DOME;VIGENTE;20;CAPSULAS;20 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;51273.63;1293102.64;;1147744.97;1111704.45;1118523.55;1157799.66;732480.44;;1443254.66;419968.84;;633078.96;356308.01;;1086128.81;;831881.91;
19907390-3;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;20;;mg;;;;;;;100;MERCK SHARP DOME;VIGENTE;5;CAPSULAS;5 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;12818.41;323275.66;;286936.24;277926.11;279630.89;289449.91;183120.11;;360813.66;104992.21;;158269.74;89077,00;;271532.2;;207970.48;
19907390-4;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TEMODAL;20;;mg;;;;;;;400;MERCK SHARP DOME;VIGENTE;20;CAPSULAS;20 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;51273.63;1293102.64;;1147744.97;1111704.45;1118523.55;1157799.66;732480.44;;1443254.66;419968.84;;633078.96;356308.01;;1086128.81;;831881.91;
20046523-1;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TOMOZONEX;250;;mg;;;;;;;1250;ASTRAZENECA;PERDIDA FUERZA EJEC;5;CAPSULAS;5 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;80115.05;4040945.75;;3586703.03;3474076.42;3495386.11;3618123.93;2289001.36;;4510170.8;1312402.62;;1978371.75;1113462.53;;3394152.54;;2599630.97;
20046524-1;L01AX03;TEMOZOLOMIDA;TABLETA / CAPSULA;TOMOZONEX;5;;mg;;;;;;;25;ASTRAZENECA;PERDIDA FUERZA EJEC;5;CAPSULAS;5 CAPSULAS;14;TEMOZOLOMIDA (L01AX03) - TABLETA / CAPSULA;Circular 04 de 2013;14-sep-13;3204.6;80818.91;;71734.06;69481.53;69907.72;72362.48;45780.03;;90203.42;26248.05;;39567.43;22269.25;;67883.05;;51992.62;
