CUM;ATC INVIMA;DESCRIPCIÓN ATC;FORMA FARMACÉUTICA;PRODUCTO;CANTIDAD PRINCIPIO ACTIVO;CANTIDAD PRINCIPIO ACTIVO SEGUNDARIO;UNIDAD BASE;VOLUMEN;UNIDAD VOLUMEN;PESO;UNIDAD PESO;CONCENTRACIÓN;UNIDAD CONCENTRACIÓN;CANTIDAD PRINCIPIO ACTIVO POR PRESENTACIÓN COMERCIAL;TITULAR;ESTADO CUM - Marzo 2014;UNIDADES POR PRESENTACIÓN COMERCIAL;UNIDAD DE DISPENSACIÓN DE LA PRESENTACION COMERCIAL;PRESENTACIÓN COMERCIAL;ID MERCADO RELEVANTE;MERCADO RELEVANTE;CIRCULAR - CNPMDM;FECHA DE ENTRADA EN VIGENCIA;MARGEN DE IPS -CIRCULAR 01 2014;ALEMANIA;ARGENTINA;AUSTRALIA;BRASIL;CANADA;CHILE;COLOMBIA;ECUADOR;EE.UU.;ESPAÑA;FRANCIA;MEXICO;NORUEGA;PANAMA;PERU;PORTUGAL;REINO UNIDO;URUGUAY
19950479-20;A10AB06;INSULINA GLULISINA;SOLUCION / SUSPENSION INYECTABLE;APIDRA;300;;UI;3;ml;;;100;UI/ml;1500;SANOFI AVENTIS;VIGENTE;5;CARTUCHOS;5 CARTUCHOS x 3 ml;97;INSULINA GLULISINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;5071.11;;;87831.18;77022.59;89125.16;73978.77;72444.4;;108127.33;78705.58;70910.02;;67683.5;;144512.09;68394.64;91535.28;
19950479-3;A10AB06;INSULINA GLULISINA;SOLUCION / SUSPENSION INYECTABLE;APIDRA;300;;UI;3;ml;;;100;UI/ml;300;SANOFI AVENTIS;VIGENTE;1;CARTUCHO;1 CARTUCHO x 3 ml;97;INSULINA GLULISINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;1014.22;;;17566.24;15404.52;17825.03;14795.75;14488.88;;21625.47;15741.12;14182,00;;13536.7;;28902.42;13678.93;18307.06;
19950479-4;A10AB06;INSULINA GLULISINA;SOLUCION / SUSPENSION INYECTABLE;APIDRA;300;;UI;3;ml;;;100;UI/ml;900;SANOFI AVENTIS;VIGENTE;3;CARTUCHOS;3 CARTUCHOS x 3 ml;97;INSULINA GLULISINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;3042.66;;;52698.71;46213.56;53475.1;44387.26;43466.64;;64876.4;47223.35;42546.01;;40610.1;;86707.26;41036.79;54921.17;
19950479-5;A10AB06;INSULINA GLULISINA;SOLUCION / SUSPENSION INYECTABLE;APIDRA;300;;UI;3;ml;;;100;UI/ml;1200;SANOFI AVENTIS;VIGENTE;4;CARTUCHOS;4 CARTUCHOS x 3 ml;97;INSULINA GLULISINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;4056.89;;;70264.95;61618.08;71300.13;59183.02;57955.52;;86501.86;62964.46;56728.02;;54146.8;;115609.67;54715.72;73228.23;
19950479-6;A10AB06;INSULINA GLULISINA;SOLUCION / SUSPENSION INYECTABLE;APIDRA;300;;UI;3;ml;;;100;UI/ml;1500;SANOFI AVENTIS;VIGENTE;5;CARTUCHOS;5 CARTUCHOS x 3 ml;97;INSULINA GLULISINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;5071.11;;;87831.18;77022.59;89125.16;73978.77;72444.4;;108127.33;78705.58;70910.02;;67683.5;;144512.09;68394.64;91535.28;
19950479-7;A10AB06;INSULINA GLULISINA;SOLUCION / SUSPENSION INYECTABLE;APIDRA;300;;UI;3;ml;;;100;UI/ml;1800;SANOFI AVENTIS;VIGENTE;6;CARTUCHOS;6 CARTUCHOS x 3 ml;97;INSULINA GLULISINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;6085.33;;;105397.42;92427.11;106950.2;88774.53;86933.28;;129752.79;94446.69;85092.03;;81220.2;;173414.51;82073.57;109842.34;
19950479-8;A10AB06;INSULINA GLULISINA;SOLUCION / SUSPENSION INYECTABLE;APIDRA;300;;UI;3;ml;;;100;UI/ml;2400;SANOFI AVENTIS;VIGENTE;8;CARTUCHOS;8 CARTUCHOS x 3 ml;97;INSULINA GLULISINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;8113.77;;;140529.89;123236.15;142600.26;118366.03;115911.03;;173003.72;125928.92;113456.03;;108293.6;;231219.35;109431.43;146456.46;
19950479-9;A10AB06;INSULINA GLULISINA;SOLUCION / SUSPENSION INYECTABLE;APIDRA;300;;UI;3;ml;;;100;UI/ml;2700;SANOFI AVENTIS;VIGENTE;9;CARTUCHOS;9 CARTUCHOS x 3 ml;97;INSULINA GLULISINA - Solución Inyectable;Circular 07 de 2013;14-ene-14;9127.99;;;158096.13;138640.67;160425.29;133161.79;130399.91;;194629.19;141670.04;127638.04;;121830.3;;260121.77;123110.36;164763.51;
230658-1;L04AA13;LEFLUNOMIDE;TABLETA / CAPSULA;ARAVA;20;;mg;;;;;;;600;SANOFI AVENTIS;VIGENTE;30;TABLETAS;30 TABLETAS;101;LEFLUNOMIDA - Tableta/Capsula;Circular 07 de 2013;14-ene-14;9624.92;363083.73;;155031.92;148168.68;601662.85;;137498.93;;834624.15;90358.4;159150.47;143649.85;158462.99;;117869.21;119046.16;198434.27;
230660-1;L04AA13;LEFLUNOMIDE;TABLETA / CAPSULA;ARAVA;100;;mg;;;;;;;300;SANOFI AVENTIS;VIGENTE;3;TABLETAS;3 TABLETAS;101;LEFLUNOMIDA - Tableta/Capsula;Circular 07 de 2013;14-ene-14;4812.46;181541.86;;77515.96;74084.34;300831.43;;68749.46;;417312.08;45179.2;79575.24;71824.92;79231.49;;58934.61;59523.08;99217.13;
19903238-1;L02BG06;EXEMESTANO;TABLETA / CAPSULA;AROMASIN;25;;mg;;;;;;;375;PFIZER;VIGENTE;15;TABLETAS;15 TABLETAS;84;EXEMESTANO - Tableta/Capsula;Circular 07 de 2013;14-ene-14;8504.23;;;121488.98;158624.76;144295.72;;121488.98;;436371.4;;67618.14;;137004.89;;128872.56;83026.18;143610.13;
19903238-11;L02BG06;EXEMESTANO;TABLETA / CAPSULA;AROMASIN;25;;mg;;;;;;;1500;PFIZER;VIGENTE;60;TABLETAS;60 TABLETAS;84;EXEMESTANO - Tableta/Capsula;Circular 07 de 2013;14-ene-14;34016.91;;;485955.9;634499.02;577182.9;;485955.9;;1745485.62;;270472.54;;548019.56;;515490.24;332104.74;574440.51;
19903238-12;L02BG06;EXEMESTANO;TABLETA / CAPSULA;AROMASIN;25;;mg;;;;;;;2250;PFIZER;VIGENTE;90;TABLETAS;90 TABLETAS;84;EXEMESTANO - Tableta/Capsula;Circular 07 de 2013;14-ene-14;51025.37;;;728933.85;951748.54;865774.35;;728933.85;;2618228.43;;405708.82;;822029.33;;773235.36;498157.11;861660.77;
19903238-13;L02BG06;EXEMESTANO;TABLETA / CAPSULA;AROMASIN;25;;mg;;;;;;;2500;PFIZER;VIGENTE;100;TABLETAS;100 TABLETAS;84;EXEMESTANO - Tableta/Capsula;Circular 07 de 2013;14-ene-14;56694.86;;;809926.5;1057498.37;961971.5;;809926.5;;2909142.7;;450787.57;;913365.93;;859150.4;553507.9;957400.85;
19903238-2;L02BG06;EXEMESTANO;TABLETA / CAPSULA;AROMASIN;25;;mg;;;;;;;750;PFIZER;VIGENTE;30;TABLETAS;30 TABLETAS;84;EXEMESTANO - Tableta/Capsula;Circular 07 de 2013;14-ene-14;17008.46;;;242977.95;317249.51;288591.45;;242977.95;;872742.81;;135236.27;;274009.78;;257745.12;166052.37;287220.26;
19903238-3;L02BG06;EXEMESTANO;TABLETA / CAPSULA;AROMASIN;25;;mg;;;;;;;2250;PFIZER;VIGENTE;90;TABLETAS;90 TABLETAS;84;EXEMESTANO - Tableta/Capsula;Circular 07 de 2013;14-ene-14;51025.37;;;728933.85;951748.54;865774.35;;728933.85;;2618228.43;;405708.82;;822029.33;;773235.36;498157.11;861660.77;
19903238-5;L02BG06;EXEMESTANO;TABLETA / CAPSULA;AROMASIN;25;;mg;;;;;;;250;PFIZER;VIGENTE;10;TABLETAS;10 TABLETAS;84;EXEMESTANO - Tableta/Capsula;Circular 07 de 2013;14-ene-14;5669.49;;;80992.65;105749.84;96197.15;;80992.65;;290914.27;;45078.76;;91336.59;;85915.04;55350.79;95740.09;
19903238-6;L02BG06;EXEMESTANO;TABLETA / CAPSULA;AROMASIN;25;;mg;;;;;;;500;PFIZER;VIGENTE;20;TABLETAS;20 TABLETAS;84;EXEMESTANO - Tableta/Capsula;Circular 07 de 2013;14-ene-14;11338.97;;;161985.3;211499.67;192394.3;;161985.3;;581828.54;;90157.51;;182673.19;;171830.08;110701.58;191480.17;
19903238-7;L02BG06;EXEMESTANO;TABLETA / CAPSULA;AROMASIN;25;;mg;;;;;;;1250;PFIZER;VIGENTE;50;TABLETAS;50 TABLETAS;84;EXEMESTANO - Tableta/Capsula;Circular 07 de 2013;14-ene-14;28347.43;;;404963.25;528749.19;480985.75;;404963.25;;1454571.35;;225393.79;;456682.96;;429575.2;276753.95;478700.43;
19943209-1;L04AD01;CICLOSPORINA;TABLETA / CAPSULA;BIOSPORIN;50;;mg;;;;;;;500;BIOTOSCANA;VIGENTE;10;CAPSULAS;10 CAPSULAS;77;CICLOSPORINA - Tableta/Capsula;Circular 07 de 2013;14-ene-14;1810.49;57717.35;;52075.45;19568.24;51710.12;;25864.09;;68677.12;26379.72;45297.56;;41792.54;55260.98;20068.61;24317.2;40809.93;
19943209-2;L04AD01;CICLOSPORINA;TABLETA / CAPSULA;BIOSPORIN;50;;mg;;;;;;;2500;BIOTOSCANA;VIGENTE;50;CAPSULAS;50 CAPSULAS;77;CICLOSPORINA - Tableta/Capsula;Circular 07 de 2013;14-ene-14;9052.43;288586.73;;260377.27;97841.21;258550.62;;129320.45;;343385.62;131898.6;226487.78;;208962.71;276304.92;100343.04;121586,00;204049.65;
19943209-3;L04AD01;CICLOSPORINA;TABLETA / CAPSULA;BIOSPORIN;50;;mg;;;;;;;5000;BIOTOSCANA;VIGENTE;100;CAPSULAS;100 CAPSULAS;77;CICLOSPORINA - Tableta/Capsula;Circular 07 de 2013;14-ene-14;18104.86;577173.46;;520754.54;195682.42;517101.24;;258640.91;;686771.24;263797.2;452975.56;;417925.42;552609.85;200686.08;243172.01;408099.3;
19943316-1;L04AD01;CICLOSPORINA;TABLETA / CAPSULA;BIOSPORIN;25;;mg;;;;;;;250;BIOTOSCANA;VIGENTE;10;CAPSULAS;10 CAPSULAS;77;CICLOSPORINA - Tableta/Capsula;Circular 07 de 2013;14-ene-14;905.24;28858.67;;26037.73;9784.12;25855.06;;12932.05;;34338.56;13189.86;22648.78;;20896.27;27630.49;10034.3;12158.6;20404.97;
19943316-2;L04AD01;CICLOSPORINA;TABLETA / CAPSULA;BIOSPORIN;25;;mg;;;;;;;1250;BIOTOSCANA;VIGENTE;50;CAPSULAS;50 CAPSULAS;77;CICLOSPORINA - Tableta/Capsula;Circular 07 de 2013;14-ene-14;4526.22;144293.37;;130188.64;48920.61;129275.31;;64660.23;;171692.81;65949.3;113243.89;;104481.36;138152.46;50171.52;60793,00;102024.83;
19943316-3;L04AD01;CICLOSPORINA;TABLETA / CAPSULA;BIOSPORIN;25;;mg;;;;;;;2500;BIOTOSCANA;VIGENTE;100;CAPSULAS;100 CAPSULAS;77;CICLOSPORINA - Tableta/Capsula;Circular 07 de 2013;14-ene-14;9052.43;288586.73;;260377.27;97841.21;258550.62;;129320.45;;343385.62;131898.6;226487.78;;208962.71;276304.92;100343.04;121586,00;204049.65;
20004997-1;M03AX01;TOXINA BOTULINICA;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;BOTOX;50;;UI;1;ml;;;50;U/ml;50;ALLERGAN;VIGENTE;1;VIAL;1 VIAL;128b;TOXINA BOTULINICA CLOSTRIDIUM TIPO A - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;15687.31;;;409032.24;343155.22;323679.38;261218.41;224104.37;;495474.38;184837.03;;;221286.54;;287155.66;170442.84;232557.84;
20019432-1;M03AX01;TOXINA BOTULINICA;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;BOTOX;200;;UI;1;ml;;;200;U/ml;200;ALLERGAN;VIGENTE;1;VIAL;1 VIAL;128b;TOXINA BOTULINICA CLOSTRIDIUM TIPO A - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;62749.22;;;1636128.97;1372620.88;1294717.53;1044873.63;896417.47;;1981897.5;739348.12;;;885146.16;;1148622.63;681771.35;930231.37;
45122-1;M03AX01;TOXINA BOTULINICA;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;BOTOX;100;;UI;1;ml;;;100;UI/ml;100;ALLERGAN;EN TRAMITE RENOV;1;VIAL;1 VIAL;128b;TOXINA BOTULINICA CLOSTRIDIUM TIPO A - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;31374.61;;;818064.49;686310.44;647358.76;522436.82;448208.73;;990948.75;369674.06;;;442573.08;;574311.32;340885.68;465115.69;
19926496-2;J02AX04;CASPOFUNGIN;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;CANCIDAS;70;;mg;10;ml;;;7;mg/ml;70;MERCK SHARP DOME;VIGENTE;1;VIAL;1 VIAL;76;CASPOFUNGINA - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;48364.31;;;;1722938.59;483071.08;848830.14;690918.65;;549606.87;1470782.12;1564493,00;447592.68;1400421.31;832230.43;1281938.11;;1415915,00;
19926495-1;J02AX04;CASPOFUNGIN;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;CANCIDAS;50;;mg;10;ml;;;5;mg/ml;50;MERCK;VIGENTE;1;VIAL;1 VIAL;76;CASPOFUNGINA - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;34545.93;;;;1230670.42;345050.77;606307.24;493513.32;;392576.34;1050558.66;1117495,00;319709.06;1000300.93;594450.31;915670.08;;1011367.86;
204751-1;L04AA06;MICOFENOLICO  ACIDO;TABLETA / CAPSULA;CELLCEPT;250;;mg;;;;;;;25000;ROCHE;VIGENTE;100;CAPSULAS;100 CAPSULAS;111;MICOFENOLICO  ACIDO - Tableta/Capsula;Circular 07 de 2013;14-ene-14;17160.08;;;431781.43;334604.14;438715.01;;245143.95;;1053412.52;245143.95;261523.92;89217.22;208856.95;645990.68;452915.64;237150.73;314068.8;381673.75
204751-2;L04AA06;MICOFENOLICO  ACIDO;TABLETA / CAPSULA;CELLCEPT;250;;mg;;;;;;;25000;ROCHE;VIGENTE;100;CAPSULAS;100 CAPSULAS;111;MICOFENOLICO  ACIDO - Tableta/Capsula;Circular 07 de 2013;14-ene-14;17160.08;;;431781.43;334604.14;438715.01;;245143.95;;1053412.52;245143.95;261523.92;89217.22;208856.95;645990.68;452915.64;237150.73;314068.8;381673.75
216049-3;L04AA06;MICOFENOLICO  ACIDO;TABLETA / CAPSULA;CELLCEPT;500;;mg;;;;;;;25000;ROCHE;VIGENTE;50;TABLETAS;50 TABLETAS;111;MICOFENOLICO  ACIDO - Tableta/Capsula;Circular 07 de 2013;14-ene-14;17160.08;;;431781.43;334604.14;438715.01;;245143.95;;1053412.52;245143.95;261523.92;89217.22;208856.95;645990.68;452915.64;237150.73;314068.8;381673.75
19929840-1;C01CX08;LEVOSIMENDAN;SOLUCION / SUSPENSION INYECTABLE;DAXIM;12.5;;mg;5;ml;;;2.5;mg/ml;12.5;ABBOTT  / ABBVIE;VIGENTE;1;VIAL;1 VIAL x 5 ml;104;LEVOSIMENDAN - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;50927.71;;;;2123042.55;;1593388.91;1455077.37;;;1537840.29;;1347793.15;1663993.48;1372314.45;1911470.7;;;
20037678-1;N05AH04;QUETIAPINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;DRUGTECH QUETIDIN;50;;mg;;;;;;;1500;SYNTHESIS;VIGENTE;30;TABLETAS;30 TABLETAS;117;QUETIAPINA - Tableta de liberación prolongada;Circular 07 de 2013;14-ene-14;2202.15;;;38222.94;59249.33;34877.59;;31459.25;107238.35;200590.94;40736.32;32822.78;;27368.67;;64401.89;26097.7;61533.49;10428.89
20037515-1;N05AH04;QUETIAPINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;DRUGTECH QUETIDIN XR;300;;mg;;;;;;;9000;SYNTHESIS;VIGENTE;30;TABLETAS;30 TABLETAS;117;QUETIAPINA - Tableta de liberación prolongada;Circular 07 de 2013;14-ene-14;13212.89;;;229337.64;355495.98;209265.52;;188755.52;643430.07;1203545.65;244417.92;196936.7;;164211.99;;386411.37;156586.18;369200.94;62573.35
20037676-1;N05AH04;QUETIAPINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;DRUGTECH QUETIDIN XR;200;;mg;;;;;;;6000;SYNTHESIS;VIGENTE;30;TABLETAS;30 TABLETAS;117;QUETIAPINA - Tableta de liberación prolongada;Circular 07 de 2013;14-ene-14;8808.59;;;152891.76;236997.32;139510.35;;125837.02;428953.38;802363.76;162945.28;131291.13;;109474.66;;257607.58;104390.78;246133.96;41715.57
20049701-1;N05AH04;QUETIAPINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;DRUGTECH QUETIDIN XR;150;;mg;;;;;;;1050;SYNTHESIS;VIGENTE;7;TABLETAS;7 TABLETAS;117;QUETIAPINA - Tableta de liberación prolongada;Circular 07 de 2013;14-ene-14;1541.5;;;26756.06;41474.53;24414.31;;22021.48;75066.84;140413.66;28515.42;22975.95;;19158.07;;45081.33;18268.39;43073.44;7300.22
20049701-10;N05AH04;QUETIAPINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;DRUGTECH QUETIDIN XR;150;;mg;;;;;;;15000;SYNTHESIS;VIGENTE;100;TABLETAS;100 TABLETAS;117;QUETIAPINA - Tableta de liberación prolongada;Circular 07 de 2013;14-ene-14;22021.48;;;382229.39;592493.3;348775.87;;314592.54;1072383.46;2005909.41;407363.2;328227.83;;273686.66;;644018.94;260976.96;615334.9;104288.92
20049701-11;N05AH04;QUETIAPINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;DRUGTECH QUETIDIN XR;150;;mg;;;;;;;30000;SYNTHESIS;VIGENTE;200;TABLETAS;200 TABLETAS;117;QUETIAPINA - Tableta de liberación prolongada;Circular 07 de 2013;14-ene-14;44042.96;;;764458.78;1184986.6;697551.74;;629185.08;2144766.91;4011818.82;814726.4;656455.67;;547373.31;;1288037.89;521953.92;1230669.8;208577.83
20049701-12;N05AH04;QUETIAPINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;DRUGTECH QUETIDIN XR;150;;mg;;;;;;;2250;SYNTHESIS;VIGENTE;15;TABLETAS;15 TABLETAS;117;QUETIAPINA - Tableta de liberación prolongada;Circular 07 de 2013;14-ene-14;3303.22;;;57334.41;88873.99;52316.38;;47188.88;160857.52;300886.41;61104.48;49234.18;;41053,00;;96602.84;39146.54;92300.23;15643.34
20049701-13;N05AH04;QUETIAPINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;DRUGTECH QUETIDIN XR;150;;mg;;;;;;;4500;SYNTHESIS;VIGENTE;30;TABLETAS;30 TABLETAS;117;QUETIAPINA - Tableta de liberación prolongada;Circular 07 de 2013;14-ene-14;6606.44;;;114668.82;177747.99;104632.76;;94377.76;321715.04;601772.82;122208.96;98468.35;;82106,00;;193205.68;78293.09;184600.47;31286.67
20049701-2;N05AH04;QUETIAPINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;DRUGTECH QUETIDIN XR;150;;mg;;;;;;;1500;SYNTHESIS;VIGENTE;10;TABLETAS;10 TABLETAS;117;QUETIAPINA - Tableta de liberación prolongada;Circular 07 de 2013;14-ene-14;2202.15;;;38222.94;59249.33;34877.59;;31459.25;107238.35;200590.94;40736.32;32822.78;;27368.67;;64401.89;26097.7;61533.49;10428.89
20049701-3;N05AH04;QUETIAPINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;DRUGTECH QUETIDIN XR;150;;mg;;;;;;;3000;SYNTHESIS;VIGENTE;20;TABLETAS;20 TABLETAS;117;QUETIAPINA - Tableta de liberación prolongada;Circular 07 de 2013;14-ene-14;4404.3;;;76445.88;118498.66;69755.17;;62918.51;214476.69;401181.88;81472.64;65645.57;;54737.33;;128803.79;52195.39;123066.98;20857.78
20049701-4;N05AH04;QUETIAPINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;DRUGTECH QUETIDIN XR;150;;mg;;;;;;;6000;SYNTHESIS;VIGENTE;40;TABLETAS;40 TABLETAS;117;QUETIAPINA - Tableta de liberación prolongada;Circular 07 de 2013;14-ene-14;8808.59;;;152891.76;236997.32;139510.35;;125837.02;428953.38;802363.76;162945.28;131291.13;;109474.66;;257607.58;104390.78;246133.96;41715.57
20049701-5;N05AH04;QUETIAPINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;DRUGTECH QUETIDIN XR;150;;mg;;;;;;;7500;SYNTHESIS;VIGENTE;50;TABLETAS;50 TABLETAS;117;QUETIAPINA - Tableta de liberación prolongada;Circular 07 de 2013;14-ene-14;11010.74;;;191114.7;296246.65;174387.93;;157296.27;536191.73;1002954.71;203681.6;164113.92;;136843.33;;322009.47;130488.48;307667.45;52144.46
20049701-6;N05AH04;QUETIAPINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;DRUGTECH QUETIDIN XR;150;;mg;;;;;;;9000;SYNTHESIS;VIGENTE;60;TABLETAS;60 TABLETAS;117;QUETIAPINA - Tableta de liberación prolongada;Circular 07 de 2013;14-ene-14;13212.89;;;229337.64;355495.98;209265.52;;188755.52;643430.07;1203545.65;244417.92;196936.7;;164211.99;;386411.37;156586.18;369200.94;62573.35
20049701-7;N05AH04;QUETIAPINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;DRUGTECH QUETIDIN XR;150;;mg;;;;;;;10500;SYNTHESIS;VIGENTE;70;TABLETAS;70 TABLETAS;117;QUETIAPINA - Tableta de liberación prolongada;Circular 07 de 2013;14-ene-14;15415.03;;;267560.57;414745.31;244143.11;;220214.78;750668.42;1404136.59;285154.24;229759.48;;191580.66;;450813.26;182683.87;430734.43;73002.24
20049701-8;N05AH04;QUETIAPINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;DRUGTECH QUETIDIN XR;150;;mg;;;;;;;12000;SYNTHESIS;VIGENTE;80;TABLETAS;80 TABLETAS;117;QUETIAPINA - Tableta de liberación prolongada;Circular 07 de 2013;14-ene-14;17617.18;;;305783.51;473994.64;279020.69;;251674.03;857906.76;1604727.53;325890.56;262582.27;;218949.33;;515215.15;208781.57;492267.92;83431.13
20049701-9;N05AH04;QUETIAPINA;TABLETA / CAPSULA DE LIBERACION PROLONGADA;DRUGTECH QUETIDIN XR;150;;mg;;;;;;;13500;SYNTHESIS;VIGENTE;90;TABLETAS;90 TABLETAS;117;QUETIAPINA - Tableta de liberación prolongada;Circular 07 de 2013;14-ene-14;19819.33;;;344006.45;533243.97;313898.28;;283133.29;965145.11;1805318.47;366626.88;295405.05;;246317.99;;579617.05;234879.26;553801.41;93860.02
19913029-1;M03AX01;TOXINA BOTULINICA;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;DYSPORT;500;;UI;1;ml;;;500;UI/ml;500;IPSEN;VIGENTE;1;VIAL;1 VIAL;128a;TOXINA HEMAGLUTININA DE TOXINA TIPO A Y OTRAS TOXINAS TIPO A - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;33052.89;;;1227926.94;820830.29;;;472184.15;;1275653.78;437834.48;;;492270.84;;;452097.46;498107.2;
20032324-1;M03AX01;TOXINA BOTULINICA;POLVO RECONSTITUIR A SOLUCION / SUSPENSION INYECTABLE;DYSPORT;300;;U;1;ml;;;300;U/ml;300;IPSEN;VIGENTE;1;VIAL;1 VIAL;128a;TOXINA HEMAGLUTININA DE TOXINA TIPO A Y OTRAS TOXINAS TIPO A - Polvo liofilizado p/reconstituir a Sol.Inyectable;Circular 07 de 2013;14-ene-14;19831.73;;;736756.16;492498.18;;;283310.49;;765392.27;262700.69;;;295362.5;;;271258.48;298864.32;
19985874-1;N06DA03;RIVASTIGMINA;TRANSDERMICOS;EXELON;9;;mg;;;;;;;27;NOVARTIS;VIGENTE;3;PARCHES;3 PARCHES;120;RIVASTIGMINA - Parche;Circular 07 de 2013;14-ene-14;831.18;;;11960.87;12056.55;17901.65;13450.29;11873.94;;32480.79;8370.31;10743.55;;12660.69;18443.35;24038.57;11613.15;15411.67;
19985874-2;N06DA03;RIVASTIGMINA;TRANSDERMICOS;EXELON;9;;mg;;;;;;;63;NOVARTIS;VIGENTE;7;PARCHES;7 PARCHES;120;RIVASTIGMINA - Parche;Circular 07 de 2013;14-ene-14;1939.41;;;27908.7;28131.96;41770.51;31384.01;27705.86;;75788.51;19530.72;25068.29;;29541.61;43034.49;56089.99;27097.35;35960.57;
19985874-3;N06DA03;RIVASTIGMINA;TRANSDERMICOS;EXELON;9;;mg;;;;;;;135;NOVARTIS;VIGENTE;15;PARCHES;15 PARCHES;120;RIVASTIGMINA - Parche;Circular 07 de 2013;14-ene-14;4155.88;;;59804.35;60282.76;89508.23;67251.44;59369.7;;162403.94;41851.54;53717.77;;63303.46;92216.77;120192.83;58065.74;77058.37;
19985874-4;N06DA03;RIVASTIGMINA;TRANSDERMICOS;EXELON;9;;mg;;;;;;;270;NOVARTIS;VIGENTE;30;PARCHES;30 PARCHES;120;RIVASTIGMINA - Parche;Circular 07 de 2013;14-ene-14;8311.76;;;119608.71;120565.53;179016.46;134502.89;118739.4;;324807.89;83703.08;107435.54;;126606.92;184433.54;240385.67;116131.48;154116.74;
19985874-5;N06DA03;RIVASTIGMINA;TRANSDERMICOS;EXELON;9;;mg;;;;;;;540;NOVARTIS;VIGENTE;60;PARCHES;60 PARCHES;120;RIVASTIGMINA - Parche;Circular 07 de 2013;14-ene-14;16623.52;;;239217.41;241131.05;358032.92;269005.78;237478.8;;649615.78;167406.16;214871.08;;253213.84;368867.07;480771.34;232262.97;308233.48;
19985874-6;N06DA03;RIVASTIGMINA;TRANSDERMICOS;EXELON;9;;mg;;;;;;;900;NOVARTIS;VIGENTE;100;PARCHES;100 PARCHES;120;RIVASTIGMINA - Parche;Circular 07 de 2013;14-ene-14;27705.86;;;398695.69;401885.09;596721.53;448342.97;395798,00;;1082692.96;279010.27;358118.47;;422023.07;614778.45;801285.56;387104.95;513722.47;
20008022-1;N06DA03;RIVASTIGMINA;TABLETA / CAPSULA;EXELON;4.5;;mg;;;;;;;63;NOVARTIS;VIGENTE;14;CAPSULAS;14 CAPSULAS;121;RIVASTIGMINA - Tableta/Capsula;Circular 07 de 2013;14-ene-14;3356.19;;;58143.12;47583.16;103367.17;;47945.57;;75179.55;29040.09;41748.45;;68492.7;;139532.05;49032.78;84026.78;
20008022-2;N06DA03;RIVASTIGMINA;TABLETA / CAPSULA;EXELON;4.5;;mg;;;;;;;126;NOVARTIS;VIGENTE;28;CAPSULAS;28 CAPSULAS;121;RIVASTIGMINA - Tableta/Capsula;Circular 07 de 2013;14-ene-14;6712.38;;;116286.24;95166.33;206734.34;;95891.13;;150359.1;58080.18;83496.89;;136985.39;;279064.11;98065.55;168053.57;
